task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
basis_usdc_15m_gt25bps,price_only,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.07811191473163304,0.0,0.5,0.07811191473163304,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,price_threshold_10bps,17987,11041,13135,0.05,-87.98,1223,total_pnl_min25trades,0.9144358335760119,0.4456467511434953,0.629878869448183,0.914435833576012,0.08374571754853445,-268.1549052553296,0.05909558067831449,-292.92512536570257,1946,-2609147.228134355,2609147.228134355,-157.0791896459951
basis_usdc_15m_gt25bps,price_only,price_threshold_25bps,17987,11041,13135,0.05,60.58,107,total_pnl_min25trades,0.9372674329035626,0.8020348932084013,0.8904176904176904,0.9372674329035626,0.016977540921202895,-346.31025749712546,0.05252725470763132,-370.1251350854799,1009,-1747135.249072999,1747135.249072999,-122.55405454950335
basis_usdc_15m_gt25bps,price_only,gross_arb_threshold,17987,11041,13135,0.05,36.93,119,total_pnl_min25trades,0.48396384723105607,0.07728247529628335,0.020833333333333332,0.48396384723105607,0.12165968785687095,-136.3875915401493,0.039603960396039604,-150.99841908430852,606,-413254.40236665244,413254.40236665244,-91.6137844881702
basis_usdc_15m_gt25bps,price_only,last_value,17987,11041,13135,0.95,-134.67,7350,total_pnl_min25trades,0.7273600886811591,0.13457686945581931,0.14490502083186216,0.5,0.9218541408681732,-229.79178195567505,0.02398172820708032,-239.42328522391153,13135,-15091575.279938925,15091277.992694441,-484.0557425073677
basis_usdc_15m_gt25bps,price_only,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.07811191473163304,0.0,0.5,0.07811191473163304,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.07811191473163304,0.0,0.5,0.07811191473163304,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,logistic,17987,11041,13135,0.95,-6.86,759,total_pnl_min25trades,0.9440854167884084,0.4818050123068426,0.3359164420485175,0.8242934105526523,0.26877839668509507,-248.8584628083398,0.06415478615071284,-277.03732600037057,4910,-6109475.261944754,6109177.974700271,-252.08259641227158
basis_usdc_15m_gt25bps,price_only,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.9465206151337824,0.6608647478639889,0.0,0.5,0.0731220951226013,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.07811191473163304,0.0,0.5,0.07810323244802518,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,lgbm,17987,11041,13135,0.5,-84.2,20,total_pnl_min25trades,0.3875392250089626,0.07631144433883469,0.0,0.4994219175819638,0.0791777657780911,-81.39729580361133,0.0,-81.39729580361133,14,-5697.810706252792,5697.810706252792,-23.289868149988514
basis_usdc_15m_gt25bps,price_only,xgb,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.07811191473163304,0.0,0.5,0.07810323244802518,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,rf,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.6964505079510881,0.13532235717227206,0.0,0.5,0.07539916966922704,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_15m_gt25bps,price_only,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5118383342855354,0.0813686773245294,0.07009694258016405,0.5118383342855354,0.09493719071183859,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504707
basis_usdc_15m_gt25bps,price_plus_book,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.07811191473163304,0.0,0.5,0.07811191473163304,nan,nan,nan,0,0.0,0.0,nan
